detector,modality,call_id,slice,scenario,label,transcript,score,pred,outcome,T,I,F,E,XM,V,cold,warmth,n_words,density,p1,band,decision
cnn_bilstm(frozen),text,synth_hb_80,synth-hard-benign,카드,0,안녕하세요 카드 상담 담당입니다 명의 확인은 간단하게 끝나세요 네 맞아요 그러셨어요 제일 유리한 혜택으로 안내해 드릴게요 본인 인증 절차만 마치시면 발급 진행돼요 아 예 알겠어요 저도 그렇게 생각했어요 예예 듣고 있어요 네 괜찮아요 아 예 반갑습니다 그러시군요 그러셨어요 아 그런 일이 있으셨구나 그럼요 당연하죠 그렇게 하는 게 좋겠네요 예 계속 얘기하셔도 돼요 네 맞아요 아 그런 일이 있으셨구나 아 예 알겠어요 네 괜찮아요 그러시군요 아 그렇죠 아 예 시간 괜찮아요 네 맞아요 네 여보세요 천천히 얘기해 주셔도 돼요 아 예 시간 괜찮아요 아 네 그 부분은 이해했어요 아 네 그 부분은 이해했어요 저도 그렇게 생각했어요 그럼요 당연하죠 네 여보세요 아 그런 일이 있으셨구나 아 그런 일이 있으셨구나 아 그런 일이 있으셨구나 저도 그렇게 생각했어요 저도 그렇게 생각했어요 아 예 알겠어요 아 예 반갑습니다 네 맞아요 그러시군요 그렇게 하는 게 좋겠네요 아 예 알겠어요 아 예 알겠어요 아 예 반갑습니다 그러시군요 저도 그렇게 생각했어요 그렇게 하는 게 좋겠네요 아 예 알겠어요 예예 듣고 있어요 아 예 시간 괜찮아요 그러시군요 그럼요 당연하죠 아 예 알겠어요 아 그런 일이 있으셨구나 예 계속 얘기하셔도 돼요 천천히 얘기해 주셔도 돼요 아 그렇죠 그러셨어요 아 그런 일이 있으셨구나 그러시군요 음 그러네요 아 예 알겠어요 아 예 시간 괜찮아요 네 맞아요 그러시군요 음 그러네요 저도 그렇게 생각했어요 천천히 얘기해 주셔도 돼요 예 계속 얘기하셔도 돼요 저도 그렇게 생각했어요 아 예 알겠어요 예 한번 볼게요 아 예 반갑습니다 잠시만요 예예 듣고 있어요 그러시군요 천천히 얘기해 주셔도 돼요 아 그렇죠 저도 그렇게 생각했어요 그렇게 하는 게 좋겠네요 그러시군요 천천히 얘기해 주셔도 돼요 네 여보세요 그렇게 하는 게 좋겠네요,1.0,1,FP,0,0,0,0,0,0,0,0,249,1.2,,,
cnn_bilstm(frozen),text,fssaud_36491,easy-harm,,1,"네. 여보세요. 여보세요. 네. 네 말씀하세요. 아 예. 네. 본인 혹시 서적 있는 40대 남성 김영국이라고 아시는 분이십니까? 아니요. 모르는데요. 전혀 모르시는 분이세요? 네. 아 예. 저희가 지금 김영국을 중심으로. 네. 명의 도영미 불법거래 사기단을 건구하는 과정에서. 네. 대량의 신용카드와 대포통장 신분증 보안카드들은 압후됐습니다. 네. 네. 네. 증거품들을 확인하는 과정에서. 네. 명의로 된 농역과 국민의맹. 두 개의 통장이 압수가 되었고요. 네. 네. 해당 금융권의 대조 해보 결과. 네. 본인 명의로 개설된 통장인까지 확인하였습니다. 네. 네. 압수된 그 본인 명의 대부통장이 범죄 현장에 사용되면 따라. 많은 피해자들이 발생되었습니다. 네. 네. 두 피해자들 중 11분만 걔도 좀. 네. 고소고가 신청한 상태이고요. 네. 네. 본인께서 지금 이 부분에 대해 피해자의 절차를 밝아주셔야 고소고갈권에 대한 조치를 취하해 주실 수 있습니다. 네. 네. 네. 사건 내용 이해하셨어요? 네. 네. 정확히 이해하셨어요? 네. 네. 네. 일단 본인께서 지금 김영국 입당들과의 문자 내역이나 전화 내역이 전혀 발견되지 않았기에. 네. 네. 네. 1차 조사로 녹취 조사로 진행이 됩니다. 네. 네. 피해자 입증 절차를 통해 본인과 김영국 입당이 전혀 무관하다는 증거를 녹취 조사로 남기시는 겁니다. 네. 네. 이 녹취 자료는 본인 대신 저희가 1차 공판의 증거자료를 활용될 것이고요. 녹취 조사 중 주변에 소음이 심하게 들리거나 제 3자의 목소리가 본인의 음성보다 크게 들리게 된다면 공판의 법적인 증거자료로 채택이 될 수 없습니다. 네. 이 동동에 말씀드리면서 녹취 조사 시작하겠습니다. 네. 네. 지금 전화받은 장소가 어디세요? 직장인데요. 아, 직장이요. 그 좀 조용한 데 가서 전화를 받아주시고요. 대답을 좀 크게 해주세요. 그 본인 목소리가 하나도 안 들려 가지고.",1.0,1,TP,0,0,0,0,0,0,0,0,235,5.11,,,
cnn_bilstm(frozen),text,synth_hb_75,synth-hard-benign,배송,0,고객님 택배 배송 안내 도와드리는 상담원입니다 아 그렇죠 예예 듣고 있어요 송장 번호는 문자로도 보내드릴게요 아 예 알겠어요 네 여보세요 아 그런 일이 있으셨구나 급하게 안 하셔도 되니 편하실 때 확인하세요 재배송은 원하시는 날짜로 잡아드릴 수 있어요 예예 듣고 있어요 네 맞아요 예 계속 얘기하셔도 돼요 아 예 알겠어요 아 예 시간 괜찮아요 네 괜찮아요 아 예 반갑습니다 그러시군요 천천히 얘기해 주셔도 돼요 예 한번 볼게요 그렇게 하는 게 좋겠네요 예 한번 볼게요 그러셨어요 예예 듣고 있어요 아 그런 일이 있으셨구나 예예 듣고 있어요 천천히 얘기해 주셔도 돼요 아 그렇죠 아 그런 일이 있으셨구나 그렇게 하는 게 좋겠네요 네 괜찮아요 아 네 그 부분은 이해했어요 아 예 반갑습니다 네 여보세요 그렇게 하는 게 좋겠네요 아 예 알겠어요 예 계속 얘기하셔도 돼요 잠시만요 아 예 반갑습니다 아 그런 일이 있으셨구나 음 그러네요 아 네 그 부분은 이해했어요 저도 그렇게 생각했어요 아 예 반갑습니다 그러셨어요 잠시만요 천천히 얘기해 주셔도 돼요 그러셨어요 네 맞아요 저도 그렇게 생각했어요 예예 듣고 있어요 네 여보세요 잠시만요 네 맞아요 예예 듣고 있어요 아 예 시간 괜찮아요 예 한번 볼게요 아 예 알겠어요 네 여보세요 잠시만요 네 맞아요 예예 듣고 있어요 아 예 시간 괜찮아요 아 예 시간 괜찮아요 천천히 얘기해 주셔도 돼요 아 네 그 부분은 이해했어요 그러시군요 그러시군요 네 여보세요 예예 듣고 있어요 그러셨어요 예 계속 얘기하셔도 돼요 아 네 그 부분은 이해했어요 아 네 그 부분은 이해했어요,1.0,1,FP,0,0,0,0,0,0,0,0,222,0.45,,,
cnn_bilstm(frozen),text,emotion_dialog_00474,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],0.0017,0,TN,0,0,0,0,0,0,0,0,288,1.04,,,
cnn_bilstm(frozen),text,synth_hh_33,synth-hard-harm,가족사칭,1,좀 서둘러 줘야 될 것 같아 시간이 없어 이거 해결되면 내가 다시 제대로 설명할게 엄마 나야 폰이 고장나서 다른 번호로 연락해 그렇게 하는 게 좋겠네요 엄마한테만 부탁하는 거야 다른 사람한텐 말 안 했어 아 예 시간 괜찮아요 음 그러네요 아 그렇죠 예 계속 얘기하셔도 돼요 아 예 알겠어요 그럼요 당연하죠 예 계속 얘기하셔도 돼요 예예 듣고 있어요 그렇게 하는 게 좋겠네요 그럼요 당연하죠 그러셨어요 아 예 반갑습니다 아 예 시간 괜찮아요 네 여보세요 아 그런 일이 있으셨구나 그러셨어요 그렇게 하는 게 좋겠네요 예 계속 얘기하셔도 돼요 아 예 시간 괜찮아요 네 맞아요 아 그런 일이 있으셨구나 그럼요 당연하죠 네 괜찮아요 잠시만요 네 괜찮아요 네 괜찮아요 네 괜찮아요 그렇게 하는 게 좋겠네요 음 그러네요 그렇게 하는 게 좋겠네요 그럼요 당연하죠 천천히 얘기해 주셔도 돼요 그러시군요 아 그렇죠 그럼요 당연하죠 천천히 얘기해 주셔도 돼요 예 한번 볼게요 아 그런 일이 있으셨구나 그럼요 당연하죠 예 한번 볼게요 네 맞아요 저도 그렇게 생각했어요 잠시만요 그러시군요 그러시군요 아 예 시간 괜찮아요 네 괜찮아요 네 맞아요 저도 그렇게 생각했어요 저도 그렇게 생각했어요 네 괜찮아요 예예 듣고 있어요 저도 그렇게 생각했어요 네 맞아요 그럼요 당연하죠 예 한번 볼게요 천천히 얘기해 주셔도 돼요 아 예 반갑습니다 네 괜찮아요 음 그러네요 예 계속 얘기하셔도 돼요 그렇게 하는 게 좋겠네요 음 그러네요 잠시만요 저도 그렇게 생각했어요 네 맞아요 네 괜찮아요 네 여보세요 천천히 얘기해 주셔도 돼요 저도 그렇게 생각했어요 그렇게 하는 게 좋겠네요 예예 듣고 있어요 아 네 그 부분은 이해했어요 예예 듣고 있어요 저도 그렇게 생각했어요 예 한번 볼게요 네 맞아요 아 예 알겠어요 네 괜찮아요 예 계속 얘기하셔도 돼요,1.0,1,TP,0,0,0,0,0,0,0,0,251,0.0,,,
cnn_bilstm(frozen),text,emotion_dialog_03162,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],0.0002,0,TN,0,0,0,0,0,0,0,0,190,0.0,,,
cnn_bilstm(frozen),text,synth_hh_144,synth-hard-harm,환급사칭,1,기한 지나면 못 받으시니까 아까워서 알려드리는 거예요 천천히 얘기해 주셔도 돼요 복잡한 건 제가 다 해드릴 테니 걱정 마세요 환급 대상이신데 아직 안 찾아가셨더라고요 아 예 알겠어요 고객님만 조용히 진행하시면 문제없어요 아 예 반갑습니다 예 한번 볼게요 음 그러네요 잠시만요 아 그렇죠 네 여보세요 네 맞아요 아 예 반갑습니다 천천히 얘기해 주셔도 돼요 그렇게 하는 게 좋겠네요 아 그런 일이 있으셨구나 네 여보세요 그러셨어요 아 예 시간 괜찮아요 아 그렇죠 잠시만요 천천히 얘기해 주셔도 돼요 그러시군요 예 계속 얘기하셔도 돼요 아 그렇죠 저도 그렇게 생각했어요 네 괜찮아요 네 맞아요 아 그런 일이 있으셨구나 아 그런 일이 있으셨구나 음 그러네요 아 그런 일이 있으셨구나 그렇게 하는 게 좋겠네요 예 계속 얘기하셔도 돼요 아 예 알겠어요 아 네 그 부분은 이해했어요 네 여보세요 아 그런 일이 있으셨구나 그렇게 하는 게 좋겠네요 그럼요 당연하죠 아 그런 일이 있으셨구나 잠시만요 천천히 얘기해 주셔도 돼요 네 맞아요 네 괜찮아요 천천히 얘기해 주셔도 돼요 네 여보세요 아 예 알겠어요 그러셨어요 아 네 그 부분은 이해했어요 네 괜찮아요 예 한번 볼게요 아 예 시간 괜찮아요 네 여보세요 예 한번 볼게요 그렇게 하는 게 좋겠네요 아 예 알겠어요 네 괜찮아요 천천히 얘기해 주셔도 돼요 예예 듣고 있어요 아 그렇죠 그러시군요 아 예 반갑습니다 아 그런 일이 있으셨구나 예 계속 얘기하셔도 돼요 네 맞아요 그럼요 당연하죠 아 예 시간 괜찮아요 예 한번 볼게요 아 예 알겠어요 음 그러네요 예 한번 볼게요 그러셨어요 아 그런 일이 있으셨구나 저도 그렇게 생각했어요 그렇게 하는 게 좋겠네요 예예 듣고 있어요 아 그런 일이 있으셨구나 음 그러네요 예 계속 얘기하셔도 돼요 네 여보세요 아 네 그 부분은 이해했어요 그럼요 당연하죠 네 여보세요 그럼요 당연하죠 천천히 얘기해 주셔도 돼요 아 그런 일이 있으셨구나 천천히 얘기해 주셔도 돼요 아 그렇죠 아 예 반갑습니다 잠시만요 아 예 반갑습니다,1.0,1,TP,0,0,0,0,0,0,0,0,281,0.0,,,
cnn_bilstm(frozen),text,synth_hb_110,synth-hard-benign,보험,0,명의 확인만 해주시면 보험금 처리 도와드려요 보증금 관련해서도 안내해 드릴 수 있어요 수수료 없이 진행되는 상품이라 부담 없으세요 필요하시면 자료도 메일로 보내드릴게요 아 그렇죠 아 예 반갑습니다 아 예 반갑습니다 그러셨어요 아 예 반갑습니다 그러셨어요 네 맞아요 아 예 반갑습니다 예예 듣고 있어요 저도 그렇게 생각했어요 잠시만요 예 한번 볼게요 그럼요 당연하죠 예 한번 볼게요 네 맞아요 저도 그렇게 생각했어요 아 그런 일이 있으셨구나 아 예 알겠어요 아 네 그 부분은 이해했어요 예 한번 볼게요 그렇게 하는 게 좋겠네요 그렇게 하는 게 좋겠네요 저도 그렇게 생각했어요 예 계속 얘기하셔도 돼요 아 그렇죠 아 예 반갑습니다 예 한번 볼게요 잠시만요 음 그러네요 네 여보세요 아 예 시간 괜찮아요 예 계속 얘기하셔도 돼요 그러시군요 네 맞아요 아 예 알겠어요 저도 그렇게 생각했어요 음 그러네요 예 한번 볼게요 그럼요 당연하죠 잠시만요 아 예 반갑습니다 아 그렇죠 천천히 얘기해 주셔도 돼요 아 예 반갑습니다 아 그렇죠 잠시만요 아 예 반갑습니다 아 예 시간 괜찮아요 예예 듣고 있어요 그러셨어요 아 그런 일이 있으셨구나 음 그러네요 예 한번 볼게요 그럼요 당연하죠 그렇게 하는 게 좋겠네요 그렇게 하는 게 좋겠네요 네 괜찮아요 예 한번 볼게요 그럼요 당연하죠 천천히 얘기해 주셔도 돼요 아 예 알겠어요 잠시만요 예예 듣고 있어요 그러셨어요 천천히 얘기해 주셔도 돼요 음 그러네요 예예 듣고 있어요 아 네 그 부분은 이해했어요 예 한번 볼게요 아 그런 일이 있으셨구나 아 그렇죠 잠시만요 그러시군요 아 네 그 부분은 이해했어요 예예 듣고 있어요 아 예 시간 괜찮아요 아 예 알겠어요 그러시군요 아 그렇죠 예예 듣고 있어요 그렇게 하는 게 좋겠네요 천천히 얘기해 주셔도 돼요 네 괜찮아요 네 괜찮아요 잠시만요 네 여보세요 아 예 반갑습니다 음 그러네요 네 여보세요 천천히 얘기해 주셔도 돼요 음 그러네요 아 그렇죠 네 맞아요 네 여보세요 예 계속 얘기하셔도 돼요 아 예 반갑습니다,1.0,1,FP,0,0,0,0,0,0,0,0,279,1.08,,,
cnn_bilstm(frozen),text,emotion_dialog_04469,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],0.9927,0,TN,0,0,0,0,0,0,0,0,276,1.45,,,
cnn_bilstm(frozen),text,synth_hh_16,synth-hard-harm,지인사칭,1,네 여보세요 이거 정리되면 제가 다시 제대로 인사드릴게요 링크 하나 보낼 테니 거기 뜨는 대로만 좀 해주세요 잠깐 처리할 게 있는데 좀 도와주실 수 있을까요 그러셨어요 저도 그렇게 생각했어요 부장님 저예요 폰이 망가져서 다른 걸로 연락드려요 아 그런 일이 있으셨구나 네 여보세요 아 그렇죠 아 그렇죠 그러셨어요 그렇게 하는 게 좋겠네요 아 예 알겠어요 그러셨어요 네 여보세요 네 여보세요 네 괜찮아요 아 예 알겠어요 예 한번 볼게요 그럼요 당연하죠 그럼요 당연하죠 네 여보세요 아 예 알겠어요 저도 그렇게 생각했어요 그럼요 당연하죠 아 예 알겠어요 아 그런 일이 있으셨구나 예 한번 볼게요 그러시군요 아 예 반갑습니다 예 계속 얘기하셔도 돼요 예 계속 얘기하셔도 돼요 천천히 얘기해 주셔도 돼요 천천히 얘기해 주셔도 돼요 예 계속 얘기하셔도 돼요 아 예 시간 괜찮아요 잠시만요 저도 그렇게 생각했어요 그럼요 당연하죠 천천히 얘기해 주셔도 돼요 아 그런 일이 있으셨구나 그러시군요 네 맞아요 아 예 반갑습니다 예 한번 볼게요 그럼요 당연하죠 네 여보세요 저도 그렇게 생각했어요 그럼요 당연하죠 네 괜찮아요 그러시군요 예예 듣고 있어요 네 여보세요 음 그러네요 아 예 알겠어요 아 예 알겠어요 예 계속 얘기하셔도 돼요 아 예 반갑습니다 아 그렇죠 그럼요 당연하죠 그러셨어요 아 예 반갑습니다 천천히 얘기해 주셔도 돼요 네 여보세요,1.0,1,TP,0,0,0,0,0,0,0,0,188,0.0,,,
cnn_bilstm(frozen),text,synth_hb_143,synth-hard-benign,병원,0,결과는 등기로 보내드리니 안심하세요 수수료 관련 안내도 함께 도와드릴게요 네 여보세요 천천히 검토하시고 정하셔도 괜찮아요 저도 그렇게 생각했어요 그럼요 당연하죠 천천히 얘기해 주셔도 돼요 그러시군요 아 그렇죠 추가 검사는 원하실 때 잡으시면 돼요 네 괜찮아요 네 여보세요 네 맞아요 네 괜찮아요 예 한번 볼게요 아 네 그 부분은 이해했어요 아 예 알겠어요 아 예 반갑습니다 아 네 그 부분은 이해했어요 네 맞아요 그러시군요 아 예 시간 괜찮아요 저도 그렇게 생각했어요 예 계속 얘기하셔도 돼요 네 여보세요 네 괜찮아요 그럼요 당연하죠 저도 그렇게 생각했어요 아 그렇죠 음 그러네요 예예 듣고 있어요 아 그런 일이 있으셨구나 예 계속 얘기하셔도 돼요 아 예 알겠어요 아 예 알겠어요 아 그런 일이 있으셨구나 예예 듣고 있어요 그렇게 하는 게 좋겠네요 예 계속 얘기하셔도 돼요 예예 듣고 있어요 네 여보세요 그럼요 당연하죠 예예 듣고 있어요 예 한번 볼게요 천천히 얘기해 주셔도 돼요 음 그러네요 그렇게 하는 게 좋겠네요 예예 듣고 있어요 그렇게 하는 게 좋겠네요 아 그렇죠 그렇게 하는 게 좋겠네요 잠시만요 네 맞아요 그렇게 하는 게 좋겠네요 아 예 시간 괜찮아요,1.0,1,FP,0,0,0,0,0,0,0,0,166,1.2,,,
cnn_bilstm(frozen),text,emotion_dialog_02882,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],0.0515,0,TN,0,0,0,0,0,0,0,0,171,0.58,,,
cnn_bilstm(frozen),text,fssaud_36356,easy-harm,,1,mindful 공격에 대 чуть 두고 독 Alison 아 그러시면 Cíto 시 U 저는 모르고 관련이 없다는 말씀이죠. 하지만 본인들 알다시피 금융거래 신령대 원칙에 따라 평가를 개선하려면 본인이 직접이 신문점을 지참하고 해당은행에 과시하면 통룡이 발급이 되지 않습니까? 네 그렇습니다. 일단 본인이 본다고 해서 모마되는 사건이 아니고요. 물론 본인 입장 도 이해를 하고 공당하실 수도 있겠지만 이번 사건은요. 이 사람이 국법 또 사이트를 운영하면서 대포 통장이 필요하니까 본인을 포함한 전국에 130명의 명의자들에게 통장을 구매를 했다고 진술을 해서 연락을 드리는 부분이고요. 그리고 통화를 하다 보면 연매풀 분들은 돈을 받고 판매를 하신 분들도 계셔서 확인차 형식성 연락을 드리는 부분입니다. 그런데 본인께서는 이 통장에 대해 전혀 모른다는 말씀이시죠. 그럼 제가 참고로 말씀드리면요. 계산 양도 행위 등을 처벌에 관한 범주의 이하면요. 통장을 타인에게 판매한 사람은 3년 이하의 징역이나 3천만 원 이하의 벌금형에 취하게 되는 것고 알고 계셔야 됩니다. 그럼 지금 말한 거에 대해서 전혀 아는 바 없고 아무 관계 없다는 말씀이죠. 그럼 우선 정희현 씨가 이번 사건에 연료들 혐의가 있기 때문에 저희,1.0,1,TP,0,0,0,0,0,0,0,0,156,5.77,,,
cnn_bilstm(frozen),text,synth_hh_77,synth-hard-harm,가족사칭,1,예예 듣고 있어요 아 예 알겠어요 엄마한테만 부탁하는 거야 다른 사람한텐 말 안 했어 저도 그렇게 생각했어요 아 예 알겠어요 그렇게 하는 게 좋겠네요 좀 서둘러 줘야 될 것 같아 시간이 없어 천천히 얘기해 주셔도 돼요 잠시만요 네 맞아요 아 네 그 부분은 이해했어요 아 네 그 부분은 이해했어요 지갑을 잃어버려서 내 걸로는 아무것도 못 하고 있어 내가 급하게 처리할 게 있는데 좀 도와줄 수 있어 아 예 시간 괜찮아요 예 한번 볼게요 예 한번 볼게요 그럼요 당연하죠 그럼요 당연하죠 그럼요 당연하죠 그렇게 하는 게 좋겠네요 잠시만요 예예 듣고 있어요 아 그런 일이 있으셨구나 그러시군요 네 맞아요 예 계속 얘기하셔도 돼요 저도 그렇게 생각했어요 아 그런 일이 있으셨구나 아 예 시간 괜찮아요 예예 듣고 있어요 그럼요 당연하죠 잠시만요 아 예 반갑습니다 그러시군요 아 그런 일이 있으셨구나 네 여보세요 네 괜찮아요 네 괜찮아요 아 네 그 부분은 이해했어요 아 그런 일이 있으셨구나 저도 그렇게 생각했어요 네 맞아요 천천히 얘기해 주셔도 돼요 저도 그렇게 생각했어요 그러셨어요 그럼요 당연하죠 아 그런 일이 있으셨구나 아 예 반갑습니다 음 그러네요 그러셨어요 아 네 그 부분은 이해했어요 예 한번 볼게요 그러셨어요 아 예 알겠어요 예 한번 볼게요 그렇게 하는 게 좋겠네요 아 예 알겠어요 그렇게 하는 게 좋겠네요 그러셨어요 그렇게 하는 게 좋겠네요 아 예 반갑습니다 그렇게 하는 게 좋겠네요 그렇게 하는 게 좋겠네요 저도 그렇게 생각했어요 네 맞아요 네 괜찮아요 예 한번 볼게요 아 예 알겠어요 네 맞아요 예 한번 볼게요 아 그렇죠 아 네 그 부분은 이해했어요 예예 듣고 있어요 아 네 그 부분은 이해했어요 그러시군요 예 한번 볼게요 아 그런 일이 있으셨구나 아 예 반갑습니다 예 계속 얘기하셔도 돼요 잠시만요 예 한번 볼게요,1.0,1,TP,0,0,0,0,0,0,0,0,260,0.0,,,
cnn_bilstm(frozen),text,synth_hb_131,synth-hard-benign,관공서,0,방문 안 하셔도 처리되는 건이라 편하세요 서류는 온라인으로도 발급 가능하세요 필요하시면 안내문 메일로 보내드릴게요 아 그렇죠 본인 인증만 한 번 하시면 조회돼요 네 맞아요 아 네 그 부분은 이해했어요 그렇게 하는 게 좋겠네요 저도 그렇게 생각했어요 잠시만요 예 계속 얘기하셔도 돼요 아 예 반갑습니다 네 여보세요 아 그런 일이 있으셨구나 아 그런 일이 있으셨구나 아 그런 일이 있으셨구나 네 괜찮아요 그러시군요 예 계속 얘기하셔도 돼요 아 네 그 부분은 이해했어요 아 그런 일이 있으셨구나 예예 듣고 있어요 예 계속 얘기하셔도 돼요 아 네 그 부분은 이해했어요 아 그렇죠 아 예 알겠어요 아 예 시간 괜찮아요 예 계속 얘기하셔도 돼요 네 맞아요 아 예 반갑습니다 잠시만요 예 한번 볼게요 예예 듣고 있어요 아 예 시간 괜찮아요 그렇게 하는 게 좋겠네요 네 맞아요 네 여보세요 저도 그렇게 생각했어요 네 괜찮아요 네 괜찮아요 음 그러네요 음 그러네요 예 한번 볼게요 네 여보세요 아 네 그 부분은 이해했어요 저도 그렇게 생각했어요 음 그러네요 아 예 시간 괜찮아요 예예 듣고 있어요 그렇게 하는 게 좋겠네요 천천히 얘기해 주셔도 돼요 네 여보세요 네 괜찮아요 아 예 반갑습니다 그러시군요 음 그러네요 그럼요 당연하죠 잠시만요 네 맞아요 예 한번 볼게요 아 그런 일이 있으셨구나 아 예 알겠어요 네 맞아요 아 예 알겠어요 예 계속 얘기하셔도 돼요 음 그러네요 아 네 그 부분은 이해했어요 저도 그렇게 생각했어요 그럼요 당연하죠 아 그런 일이 있으셨구나 네 괜찮아요 음 그러네요 예 계속 얘기하셔도 돼요 예예 듣고 있어요 그러셨어요 그렇게 하는 게 좋겠네요 예예 듣고 있어요 네 여보세요 예 한번 볼게요 아 그렇죠 아 그런 일이 있으셨구나 그렇게 하는 게 좋겠네요 저도 그렇게 생각했어요,1.0,1,FP,0,0,0,0,0,0,0,0,251,1.2,,,
cnn_bilstm(frozen),text,emotion_dialog_00510,hard-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],0.0015,0,TN,0,0,0,0,0,0,0,0,293,2.39,,,
cnn_bilstm(frozen),text,emotion_dialog_01235,hard-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],0.0445,0,TN,0,0,0,0,0,0,0,0,303,1.98,,,
cnn_bilstm(frozen),text,emotion_dialog_04269,hard-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],0.0015,0,TN,0,0,0,0,0,0,0,0,255,2.35,,,
cnn_bilstm(frozen),text,synth_hb_114,synth-hard-benign,은행,0,이체 수수료는 이 통장이면 면제되세요 고객님 안녕하세요 은행 상담센터입니다 계좌 이체 한도는 원하시는 대로 조정 가능하세요 네 괜찮아요 예 계속 얘기하셔도 돼요 아 예 반갑습니다 그러셨어요 편하실 때 천천히 알아보셔도 괜찮아요 아 예 반갑습니다 그러셨어요 잠시만요 잠시만요 아 네 그 부분은 이해했어요 저도 그렇게 생각했어요 네 맞아요 예 계속 얘기하셔도 돼요 아 네 그 부분은 이해했어요 아 그렇죠 아 그런 일이 있으셨구나 아 네 그 부분은 이해했어요 예 한번 볼게요 예예 듣고 있어요 아 예 반갑습니다 아 그렇죠 네 여보세요 그럼요 당연하죠 저도 그렇게 생각했어요 예 계속 얘기하셔도 돼요 아 예 반갑습니다 아 예 반갑습니다 천천히 얘기해 주셔도 돼요 아 그렇죠 아 예 시간 괜찮아요 예 계속 얘기하셔도 돼요 아 예 시간 괜찮아요 아 그런 일이 있으셨구나 그럼요 당연하죠 네 괜찮아요 네 괜찮아요 그렇게 하는 게 좋겠네요 예예 듣고 있어요 예예 듣고 있어요 예 한번 볼게요 네 여보세요 예 한번 볼게요 아 그렇죠 아 예 알겠어요 그러셨어요 예 한번 볼게요 잠시만요 잠시만요 그렇게 하는 게 좋겠네요 아 예 반갑습니다 그러시군요 천천히 얘기해 주셔도 돼요 잠시만요 아 예 반갑습니다 잠시만요 그렇게 하는 게 좋겠네요 그렇게 하는 게 좋겠네요 아 그렇죠 아 예 반갑습니다 아 그렇죠 그러셨어요 저도 그렇게 생각했어요 예 계속 얘기하셔도 돼요 그럼요 당연하죠 아 예 반갑습니다 그러셨어요 아 그런 일이 있으셨구나 그러셨어요 아 네 그 부분은 이해했어요 아 예 시간 괜찮아요 네 맞아요 예 한번 볼게요 아 그렇죠 예 계속 얘기하셔도 돼요 네 여보세요 잠시만요 아 네 그 부분은 이해했어요 그러셨어요 예 한번 볼게요 아 네 그 부분은 이해했어요 음 그러네요 아 그런 일이 있으셨구나 예예 듣고 있어요 그러시군요 네 여보세요 아 그런 일이 있으셨구나 예 계속 얘기하셔도 돼요,1.0,1,FP,0,0,0,0,0,0,0,0,260,2.31,,,
cnn_bilstm(frozen),text,emotion_dialog_04397,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],0.0007,0,TN,0,0,0,0,0,0,0,0,339,0.0,,,
