detector,modality,call_id,slice,scenario,label,transcript,score,pred,outcome,T,I,F,E,XM,V,cold,warmth,n_words,density,p1,band,decision
Bllossom-B3(public-finetuned),text,emotion_dialog_04469,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],0.0,1,FP,0,0,0,0,0,0,0,0,276,1.45,,,
Bllossom-B3(public-finetuned),text,synth_hh_79,synth-hard-harm,지인사칭,1,아 그렇죠 잠깐 처리할 게 있는데 좀 도와주실 수 있을까요 조금 서둘러 주셔야 될 것 같아요 여유가 없어서요 부장님한테만 부탁드리는 거예요 다른 분껜 얘기 안 했어요 이거 정리되면 제가 다시 제대로 인사드릴게요 그렇게 하는 게 좋겠네요 그렇게 하는 게 좋겠네요 아 예 반갑습니다 천천히 얘기해 주셔도 돼요 예 한번 볼게요 네 맞아요 그러셨어요 그러시군요 음 그러네요 그러시군요 예 한번 볼게요 예 한번 볼게요 그러셨어요 네 여보세요 음 그러네요 아 그렇죠 네 여보세요 네 괜찮아요 그러셨어요 음 그러네요 네 여보세요 아 그런 일이 있으셨구나 예 한번 볼게요 네 괜찮아요 잠시만요 네 여보세요 네 괜찮아요 그러시군요 음 그러네요 아 예 알겠어요 아 예 알겠어요 아 그렇죠 아 예 시간 괜찮아요 천천히 얘기해 주셔도 돼요 저도 그렇게 생각했어요 음 그러네요 네 괜찮아요 네 여보세요 그렇게 하는 게 좋겠네요 네 맞아요 잠시만요 아 예 알겠어요 아 예 반갑습니다 예 한번 볼게요 그러시군요 잠시만요 천천히 얘기해 주셔도 돼요 그렇게 하는 게 좋겠네요 아 네 그 부분은 이해했어요 그럼요 당연하죠 그럼요 당연하죠 그렇게 하는 게 좋겠네요 아 그런 일이 있으셨구나 잠시만요 네 맞아요 아 그렇죠 예예 듣고 있어요 그러셨어요 저도 그렇게 생각했어요 아 예 반갑습니다 음 그러네요 아 예 반갑습니다 그럼요 당연하죠 아 그렇죠 천천히 얘기해 주셔도 돼요 아 예 반갑습니다 예 계속 얘기하셔도 돼요 아 그런 일이 있으셨구나,1.0,1,TP,0,0,0,0,0,0,0,0,203,0.0,,,
Bllossom-B3(public-finetuned),text,synth_hb_73,synth-hard-benign,카드,0,음 그러네요 음 그러네요 급하게 결정 안 하셔도 되니까 편하게 보세요 제일 유리한 혜택으로 안내해 드릴게요 예 계속 얘기하셔도 돼요 연회비랑 수수료 안내부터 도와드릴게요 아 예 반갑습니다 명의 확인은 간단하게 끝나세요 음 그러네요 그러시군요 천천히 얘기해 주셔도 돼요 아 네 그 부분은 이해했어요 예예 듣고 있어요 아 네 그 부분은 이해했어요 잠시만요 아 예 시간 괜찮아요 그렇게 하는 게 좋겠네요 음 그러네요 아 예 반갑습니다 그럼요 당연하죠 그러셨어요 그렇게 하는 게 좋겠네요 네 괜찮아요 아 네 그 부분은 이해했어요 잠시만요 아 예 알겠어요 네 여보세요 아 예 알겠어요 네 맞아요 예 계속 얘기하셔도 돼요 아 그렇죠 그러셨어요 네 맞아요 저도 그렇게 생각했어요 그럼요 당연하죠 아 그런 일이 있으셨구나 네 괜찮아요 네 괜찮아요 예 계속 얘기하셔도 돼요 그러셨어요 잠시만요 네 괜찮아요 그렇게 하는 게 좋겠네요 예예 듣고 있어요 아 예 반갑습니다 예 한번 볼게요 네 괜찮아요 아 예 알겠어요 아 그런 일이 있으셨구나 그럼요 당연하죠 아 네 그 부분은 이해했어요 예 계속 얘기하셔도 돼요 예예 듣고 있어요 천천히 얘기해 주셔도 돼요 예 한번 볼게요 그러셨어요 그럼요 당연하죠 그럼요 당연하죠 예예 듣고 있어요 아 예 시간 괜찮아요 예 계속 얘기하셔도 돼요 예 한번 볼게요 그러셨어요 아 네 그 부분은 이해했어요 저도 그렇게 생각했어요 네 맞아요 그러시군요 아 예 시간 괜찮아요 아 예 반갑습니다 음 그러네요 그러셨어요 아 예 반갑습니다 아 예 반갑습니다 예 계속 얘기하셔도 돼요 예예 듣고 있어요 잠시만요 저도 그렇게 생각했어요 예 계속 얘기하셔도 돼요 예예 듣고 있어요 그렇게 하는 게 좋겠네요 아 그런 일이 있으셨구나 천천히 얘기해 주셔도 돼요 음 그러네요 네 괜찮아요 예예 듣고 있어요 아 네 그 부분은 이해했어요 예예 듣고 있어요 아 예 알겠어요 예 한번 볼게요 그럼요 당연하죠 아 예 알겠어요,1.0,1,FP,0,0,0,0,0,0,0,0,266,0.75,,,
Bllossom-B3(public-finetuned),text,synth_hb_126,synth-hard-benign,카드,0,예 한번 볼게요 명의 확인은 간단하게 끝나세요 예예 듣고 있어요 저도 그렇게 생각했어요 예 계속 얘기하셔도 돼요 본인 인증 절차만 마치시면 발급 진행돼요 예 한번 볼게요 예 계속 얘기하셔도 돼요 연회비랑 수수료 안내부터 도와드릴게요 그러시군요 그러시군요 음 그러네요 저도 그렇게 생각했어요 그러시군요 그러시군요 제일 유리한 혜택으로 안내해 드릴게요 예예 듣고 있어요 예예 듣고 있어요 음 그러네요 네 맞아요 네 괜찮아요 네 여보세요 아 예 시간 괜찮아요 천천히 얘기해 주셔도 돼요 그렇게 하는 게 좋겠네요 그러셨어요 저도 그렇게 생각했어요 아 그런 일이 있으셨구나 예예 듣고 있어요 잠시만요 잠시만요 아 예 알겠어요 예 한번 볼게요 아 예 알겠어요 아 네 그 부분은 이해했어요 아 예 반갑습니다 아 그렇죠 아 예 알겠어요 그러시군요 그럼요 당연하죠 잠시만요 음 그러네요 잠시만요 그럼요 당연하죠 음 그러네요 아 예 반갑습니다 아 예 알겠어요 그렇게 하는 게 좋겠네요 예 계속 얘기하셔도 돼요 천천히 얘기해 주셔도 돼요 그렇게 하는 게 좋겠네요 예 계속 얘기하셔도 돼요 음 그러네요 예 계속 얘기하셔도 돼요 아 그렇죠 네 괜찮아요 예 계속 얘기하셔도 돼요 예예 듣고 있어요 아 예 알겠어요 아 네 그 부분은 이해했어요 저도 그렇게 생각했어요 아 예 시간 괜찮아요 아 예 반갑습니다 아 예 반갑습니다 아 예 알겠어요 아 예 반갑습니다 아 예 시간 괜찮아요 네 괜찮아요 아 예 알겠어요 네 여보세요 천천히 얘기해 주셔도 돼요 아 예 알겠어요 잠시만요 예 한번 볼게요 아 그런 일이 있으셨구나 아 예 반갑습니다 네 괜찮아요 아 예 시간 괜찮아요 그러시군요 그러시군요 아 예 알겠어요 그렇게 하는 게 좋겠네요,0.0,1,FP,0,0,0,0,0,0,0,0,234,1.28,,,
Bllossom-B3(public-finetuned),text,emotion_dialog_03905,hard-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],0.0,1,FP,0,0,0,0,0,0,0,0,254,1.97,,,
Bllossom-B3(public-finetuned),text,emotion_dialog_00789,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],0.0,1,FP,0,0,0,0,0,0,0,0,342,1.46,,,
Bllossom-B3(public-finetuned),text,synth_hh_127,synth-hard-harm,지인사칭,1,잠시만요 부장님 저예요 폰이 망가져서 다른 걸로 연락드려요 링크 하나 보낼 테니 거기 뜨는 대로만 좀 해주세요 그러시군요 이거 정리되면 제가 다시 제대로 인사드릴게요 조금 서둘러 주셔야 될 것 같아요 여유가 없어서요 그렇게 하는 게 좋겠네요 아 예 알겠어요 음 그러네요 네 여보세요 아 그렇죠 네 여보세요 저도 그렇게 생각했어요 그러셨어요 예예 듣고 있어요 그렇게 하는 게 좋겠네요 그러셨어요 네 괜찮아요 네 여보세요 그럼요 당연하죠 잠시만요 그러시군요 네 여보세요 아 예 알겠어요 그러셨어요 그러시군요 그러시군요 아 예 반갑습니다 저도 그렇게 생각했어요 그렇게 하는 게 좋겠네요 잠시만요 아 그런 일이 있으셨구나 천천히 얘기해 주셔도 돼요 그러시군요 네 괜찮아요 아 그렇죠 예 한번 볼게요 아 그런 일이 있으셨구나 그러셨어요 아 예 시간 괜찮아요 그럼요 당연하죠 그러시군요 그러셨어요 네 괜찮아요 잠시만요 천천히 얘기해 주셔도 돼요 네 맞아요 아 예 알겠어요 그러시군요 네 맞아요 천천히 얘기해 주셔도 돼요 아 네 그 부분은 이해했어요 그러셨어요 저도 그렇게 생각했어요 그렇게 하는 게 좋겠네요 네 맞아요 음 그러네요 네 여보세요 아 예 시간 괜찮아요 아 네 그 부분은 이해했어요 아 네 그 부분은 이해했어요 그러시군요 예 계속 얘기하셔도 돼요 예 계속 얘기하셔도 돼요 예 한번 볼게요 그러셨어요 그럼요 당연하죠 아 예 알겠어요 그러시군요 네 괜찮아요 예예 듣고 있어요 네 맞아요 아 그렇죠 음 그러네요 그럼요 당연하죠 네 여보세요 예 한번 볼게요 네 맞아요 아 그렇죠 아 예 시간 괜찮아요 그러시군요 그렇게 하는 게 좋겠네요 천천히 얘기해 주셔도 돼요 네 맞아요 네 맞아요 그러셨어요 아 그렇죠 천천히 얘기해 주셔도 돼요 잠시만요 예 계속 얘기하셔도 돼요 예 계속 얘기하셔도 돼요 아 그렇죠 그러셨어요 아 그런 일이 있으셨구나 아 예 반갑습니다 아 예 알겠어요 그럼요 당연하죠 네 여보세요 네 여보세요 아 그렇죠 네 여보세요 아 예 알겠어요 네 맞아요 그렇게 하는 게 좋겠네요 천천히 얘기해 주셔도 돼요 아 예 반갑습니다 아 예 시간 괜찮아요 예예 듣고 있어요 아 그렇죠 아 네 그 부분은 이해했어요 네 맞아요 예 계속 얘기하셔도 돼요 아 예 시간 괜찮아요 그러시군요 아 네 그 부분은 이해했어요 저도 그렇게 생각했어요 아 그렇죠 네 맞아요,0.0,1,TP,0,0,0,0,0,0,0,0,317,0.0,,,
Bllossom-B3(public-finetuned),text,synth_hb_119,synth-hard-benign,배송,0,예 한번 볼게요 그러셨어요 그렇게 하는 게 좋겠네요 송장 번호는 문자로도 보내드릴게요 급하게 안 하셔도 되니 편하실 때 확인하세요 재배송은 원하시는 날짜로 잡아드릴 수 있어요 궁금하신 점 있으면 언제든 문의 주세요 음 그러네요 아 예 반갑습니다 아 그런 일이 있으셨구나 아 예 시간 괜찮아요 네 여보세요 그럼요 당연하죠 아 그렇죠 그렇게 하는 게 좋겠네요 그렇게 하는 게 좋겠네요 예예 듣고 있어요 예 계속 얘기하셔도 돼요 네 맞아요 그렇게 하는 게 좋겠네요 저도 그렇게 생각했어요 네 여보세요 아 네 그 부분은 이해했어요 아 예 반갑습니다 아 네 그 부분은 이해했어요 예 한번 볼게요 네 여보세요 네 맞아요 예 계속 얘기하셔도 돼요 그럼요 당연하죠 음 그러네요 그러셨어요 잠시만요 네 맞아요 네 여보세요 아 예 시간 괜찮아요 그러시군요 그러셨어요 예 계속 얘기하셔도 돼요 그럼요 당연하죠 그렇게 하는 게 좋겠네요 천천히 얘기해 주셔도 돼요 천천히 얘기해 주셔도 돼요 아 예 시간 괜찮아요 아 네 그 부분은 이해했어요 아 그런 일이 있으셨구나 그렇게 하는 게 좋겠네요 그러시군요 네 맞아요 잠시만요 아 예 시간 괜찮아요 아 예 시간 괜찮아요 아 예 반갑습니다 아 그런 일이 있으셨구나 그러시군요 예 계속 얘기하셔도 돼요 그러시군요 저도 그렇게 생각했어요 아 예 반갑습니다 예 계속 얘기하셔도 돼요 아 네 그 부분은 이해했어요 네 괜찮아요 저도 그렇게 생각했어요 저도 그렇게 생각했어요 저도 그렇게 생각했어요 그럼요 당연하죠 아 예 알겠어요 아 예 반갑습니다 예 한번 볼게요 아 예 알겠어요 아 그런 일이 있으셨구나 아 그렇죠 음 그러네요 예 계속 얘기하셔도 돼요 그럼요 당연하죠 아 그런 일이 있으셨구나 그렇게 하는 게 좋겠네요 그러셨어요 네 괜찮아요 아 그런 일이 있으셨구나 아 네 그 부분은 이해했어요 저도 그렇게 생각했어요 예 계속 얘기하셔도 돼요 네 맞아요 네 맞아요 아 예 반갑습니다 그러시군요 아 예 반갑습니다 예예 듣고 있어요 그렇게 하는 게 좋겠네요 아 그렇죠 아 그렇죠,0.0,1,FP,0,0,0,0,0,0,0,0,279,0.36,,,
Bllossom-B3(public-finetuned),text,synth_hb_60,synth-hard-benign,보험,0,그러시군요 천천히 검토하시고 결정하셔도 돼요 수수료 없이 진행되는 상품이라 부담 없으세요 명의 확인만 해주시면 보험금 처리 도와드려요 아 예 알겠어요 네 보험 상담 도와드리는 상담원입니다 네 맞아요 음 그러네요 아 그렇죠 아 예 알겠어요 아 그런 일이 있으셨구나 아 네 그 부분은 이해했어요 예예 듣고 있어요 아 네 그 부분은 이해했어요 그러셨어요 그렇게 하는 게 좋겠네요 저도 그렇게 생각했어요 아 네 그 부분은 이해했어요 예 한번 볼게요 아 그렇죠 아 예 시간 괜찮아요 아 예 시간 괜찮아요 네 맞아요 네 맞아요 아 그런 일이 있으셨구나 예예 듣고 있어요 네 맞아요 아 예 반갑습니다 음 그러네요 그렇게 하는 게 좋겠네요 그렇게 하는 게 좋겠네요 아 예 시간 괜찮아요 아 예 반갑습니다 예 계속 얘기하셔도 돼요 아 그런 일이 있으셨구나 네 맞아요 저도 그렇게 생각했어요 예예 듣고 있어요 아 예 알겠어요 아 예 반갑습니다 아 예 알겠어요 아 그렇죠 네 맞아요 아 그런 일이 있으셨구나 네 괜찮아요 저도 그렇게 생각했어요 예예 듣고 있어요 예 계속 얘기하셔도 돼요 예 계속 얘기하셔도 돼요 예예 듣고 있어요 아 그런 일이 있으셨구나 그러시군요 아 그런 일이 있으셨구나 아 예 시간 괜찮아요 그러시군요 네 여보세요 예 계속 얘기하셔도 돼요 잠시만요 아 예 반갑습니다 아 예 시간 괜찮아요 그러시군요 그렇게 하는 게 좋겠네요 아 예 시간 괜찮아요 예 한번 볼게요 네 맞아요 아 그렇죠 네 여보세요 천천히 얘기해 주셔도 돼요 네 괜찮아요 그렇게 하는 게 좋겠네요 천천히 얘기해 주셔도 돼요 저도 그렇게 생각했어요 그렇게 하는 게 좋겠네요 예예 듣고 있어요 저도 그렇게 생각했어요 예예 듣고 있어요 그렇게 하는 게 좋겠네요 예예 듣고 있어요,0.0,1,FP,0,0,0,0,0,0,0,0,245,0.82,,,
Bllossom-B3(public-finetuned),text,fssaud_36653_asr,hard-harm-asr,,1,우유가 단지 원하는 더니다. 아줌마가 얼마에 줄 수 있나? 어떻게 야 되는데요? 눈에 아프게 거. 아줌마지 온 성원 파괴때나? 저 어디신 금 내 타는 있다. 아줌마가 얼마에 나다. 내 있다고. 아줌마가 얼마에 줄 수 있나? 금 최타 얼마 있나? ㅎㅎ 아준 씨! 엎og olla. 되게 큰 stretch. 홀딩 нами pigeonsujeyu의 김고버스 와 못 olmaz. baking 오늘은 그러니까 야지영카드 우리 링이야 아줌마지금 어디에 했어요 사진별? 응 가까운데로 가서 네 네 이거 같으니까 아마지금 카드 들고 어느 가세요 그 다음 현살 찾고 우리 만나스 그려 하자고 나는 돈 받고 아줌마는 에이 데리고 가고 금 그래 어디 어디 침 드시는데요? 지 어디까지 아예 아줌마 네 금 직당이 아니지 비야 저 지 저기 집은 아니고요 옆에 사람 있었더라 저 없어요 아줌마 일단 금 우려는 걸 신형카드 들고 제 보별시는 게 한とか 있어요 신형카드 가서 네 기회가서 당기 놀으면 네 간 600 카드 날 거야 네 내가 원래 3천여거 하려고 네 아줌마 좋고 하던다니까 는 욕든 건 는 저 침 드시는데요? 아줌마 어디는 필요 없고 그럼 제가 이리내로 오실 아 네 제가 이리내로 오실 거예요 그래야 돈을 받아 네 루가 받게 금 안에 지념시 덜 집 근처신다요 왜는 여보세요 로 이동수입니다고 만약에 신과하면 어떻게 해요 아냐 그러니까 금부터 전환을 끈치 말고 어느인거로 가세요 네 formulation 요즘을 말해봐요 왠女가 아까 오 highest 아 collected 아 하하하 맨날 아,0.0,1,TP,0,0,0,0,0,0,0,0,212,1.42,,,
Bllossom-B3(public-finetuned),text,fssaud_18314,easy-harm,,1,"2. 김인수의 사기단 통화는 괜찮으신가요? 예, 맞습니다. 실례지만 혹시 본인께서 김인수라고 아시는 분인가요? 아니요, 모른데요. 전혀 모르시는 분이세요? 네. 저희가 얼마 전에 이 김인수를 주범으로 하는 금융범죄 사기단을 검거했는데 검거하는 현장에서 명의로 된 국민은행과 우리은행권 통장이 좀 발견됐습니다. 저 우리은행 통장 없는데요? 아니요, 본인께서는 물어보는 게 아니고요. 이 통장이 이번 연도 5월 10일날 경기도 광명시 철사한동에서 개설이 됐고 이제 지금 대포 통장으로 수행됐으며 지금 저희가 압수한 통장 해당 금융권하고 대주를 해본 결과 진짜 20명의도 확인이 된 상태예요. 네. 어. 그 일단은 지금 이 통장이 대포 통장으로 수행되면서 지금 돈을 입금하신 피해자분들이 계세요. 네. 근데 지금 이 피해자분들께서 현재 기소권을 더해치기 요청을 해놨기 때문에 네. 제가 본인한테 먼저 연락을 드린 거고 이 기소권을 취하려면 본인이 현재 피해자 입증을 좀 받아야 돼요. 저희 쪽에서요. 네. 이 피해자 입증이라는 거는 저희가 노크 녹취를 통해서 본인한테 질문을 좀 드릴 겁니다. 본인 잘 들으시고. 너 취석해 하는 게 아닌가요? 취석 가능하세요. 그럼 취석해서 할 테니까 좀 뒤로 보내주실래요? 음. 그럼 제가 본인 자체고루 소환장 하나 발송해 드릴게요. 저희 대표번호는 0-530-3 하나 하나 사고요. 네. 제가 일단 오늘 제 개인 번호 좀 연락을 드릴 이유는요. 네. 제 개인 번호인데 제가 1월 2일부터 해가지고 네. 저희 0-26으로 시작하는 이 대표번호에서 제가 김명우 씨한테 두 차례 정도 연락을 드렸습니다. 근데 요즘 워낙 뭐 보이스크림 스냅싱 이런 뭐 생전화가 많아서 본인이 안 받으신 건지 어? 아닌데 안 받았어요. 0-21은. 확인해 보세요. 가수 가수 가수 쓸 거예요. 네.",0.0,1,TP,0,0,0,0,0,0,0,0,228,4.39,,,
Bllossom-B3(public-finetuned),text,synth_hh_108,synth-hard-harm,택배사칭,1,잠시만요 그러셨어요 제가 안내해 드리는 대로만 따라오시면 금방 끝나요 다른 분들도 이렇게 간단히 찾으셨어요 화면에 뜨는 숫자 몇 자리만 저한테 알려주시면 풀려요 네 맞아요 세관 쪽에 걸려 있는 게 있어서 제가 확인 도와드려요 아 네 그 부분은 이해했어요 그럼요 당연하죠 그럼요 당연하죠 아 예 시간 괜찮아요 예 한번 볼게요 아 예 알겠어요 예예 듣고 있어요 아 예 알겠어요 그렇게 하는 게 좋겠네요 예 한번 볼게요 아 네 그 부분은 이해했어요 예예 듣고 있어요 아 예 반갑습니다 그러셨어요 그러시군요 네 맞아요 예 한번 볼게요 아 예 반갑습니다 아 예 반갑습니다 그럼요 당연하죠 아 그렇죠 아 네 그 부분은 이해했어요 그러셨어요 그렇게 하는 게 좋겠네요 그러시군요 아 네 그 부분은 이해했어요 아 네 그 부분은 이해했어요 그러시군요 아 네 그 부분은 이해했어요 아 네 그 부분은 이해했어요 아 예 시간 괜찮아요 천천히 얘기해 주셔도 돼요 아 네 그 부분은 이해했어요 네 여보세요 그렇게 하는 게 좋겠네요 잠시만요 예 계속 얘기하셔도 돼요 저도 그렇게 생각했어요 아 그런 일이 있으셨구나 천천히 얘기해 주셔도 돼요 예 한번 볼게요 아 예 반갑습니다 아 그런 일이 있으셨구나 예 한번 볼게요 아 그런 일이 있으셨구나 예 한번 볼게요 예 계속 얘기하셔도 돼요,0.0,1,TP,0,0,0,0,0,0,0,0,184,0.0,,,
Bllossom-B3(public-finetuned),text,synth_hh_139,synth-hard-harm,대출사칭,1,낮은 금리로 갈아탈 수 있는 좋은 건이 하나 나와서요 그렇게 하는 게 좋겠네요 예 계속 얘기하셔도 돼요 아 그렇죠 이 조건은 자리가 몇 개 안 남아서 서두르시는 게 좋아요 그러시군요 아 예 알겠어요 고객님 조건이면 한도가 꽤 높게 잡히시더라고요 제가 끝까지 챙겨드릴 테니까 편하게 맡기세요 그러시군요 아 네 그 부분은 이해했어요 음 그러네요 예예 듣고 있어요 예예 듣고 있어요 천천히 얘기해 주셔도 돼요 예 한번 볼게요 그럼요 당연하죠 그러셨어요 예 한번 볼게요 예예 듣고 있어요 아 네 그 부분은 이해했어요 그럼요 당연하죠 아 네 그 부분은 이해했어요 네 맞아요 예 한번 볼게요 아 그런 일이 있으셨구나 저도 그렇게 생각했어요 그럼요 당연하죠 아 그런 일이 있으셨구나 네 괜찮아요 예 한번 볼게요 그러시군요 저도 그렇게 생각했어요 음 그러네요 잠시만요 아 그렇죠 네 맞아요 그러시군요 네 괜찮아요 아 그런 일이 있으셨구나 잠시만요 그러셨어요 음 그러네요 아 예 알겠어요 아 그렇죠 그러시군요 네 괜찮아요 네 괜찮아요 아 예 시간 괜찮아요 예 계속 얘기하셔도 돼요 예예 듣고 있어요 아 그런 일이 있으셨구나 네 맞아요 그러시군요 그렇게 하는 게 좋겠네요 네 여보세요 아 예 시간 괜찮아요 그렇게 하는 게 좋겠네요 예예 듣고 있어요 아 예 반갑습니다 아 그런 일이 있으셨구나 아 네 그 부분은 이해했어요 아 예 알겠어요 그렇게 하는 게 좋겠네요 그렇게 하는 게 좋겠네요 아 예 시간 괜찮아요 그렇게 하는 게 좋겠네요 아 그런 일이 있으셨구나 그럼요 당연하죠 잠시만요 음 그러네요 아 예 알겠어요 예 한번 볼게요 잠시만요 그렇게 하는 게 좋겠네요 아 그렇죠 저도 그렇게 생각했어요 아 예 시간 괜찮아요 네 괜찮아요 천천히 얘기해 주셔도 돼요 아 그런 일이 있으셨구나 음 그러네요 아 그런 일이 있으셨구나 네 여보세요 그러셨어요 예 한번 볼게요 아 네 그 부분은 이해했어요 잠시만요 예예 듣고 있어요 아 예 시간 괜찮아요 예 한번 볼게요 아 예 알겠어요 저도 그렇게 생각했어요 예 계속 얘기하셔도 돼요 네 맞아요 예 계속 얘기하셔도 돼요 예 한번 볼게요 네 여보세요 음 그러네요 아 그런 일이 있으셨구나 아 그런 일이 있으셨구나 아 그렇죠,1.0,1,TP,0,0,0,0,0,0,0,0,308,0.0,,,
Bllossom-B3(public-finetuned),text,synth_hh_142,synth-hard-harm,투자리딩,1,아 예 반갑습니다 화면에 보이는 숫자만 저랑 맞춰주시면 돼요 천천히 얘기해 주셔도 돼요 네 괜찮아요 천천히 얘기해 주셔도 돼요 이번 건은 거의 확실하게 재미 보실 수 있어요 복잡한 건 제가 다 챙겨드릴 테니 편하게 맡기세요 고객님만 조용히 진행하시면 문제없어요 잠시만요 아 그런 일이 있으셨구나 그러시군요 아 예 반갑습니다 그럼요 당연하죠 아 예 반갑습니다 네 맞아요 네 괜찮아요 아 그렇죠 네 맞아요 천천히 얘기해 주셔도 돼요 예예 듣고 있어요 예 한번 볼게요 천천히 얘기해 주셔도 돼요 그럼요 당연하죠 예 계속 얘기하셔도 돼요 예예 듣고 있어요 저도 그렇게 생각했어요 아 예 반갑습니다 아 그렇죠 예예 듣고 있어요 아 그렇죠 그러시군요 네 여보세요 저도 그렇게 생각했어요 아 그렇죠 아 예 알겠어요 아 네 그 부분은 이해했어요 네 괜찮아요 그러셨어요 네 여보세요 천천히 얘기해 주셔도 돼요 저도 그렇게 생각했어요 그러셨어요 천천히 얘기해 주셔도 돼요 예 한번 볼게요 그럼요 당연하죠 아 예 알겠어요 네 괜찮아요 네 여보세요 그렇게 하는 게 좋겠네요 음 그러네요 그러시군요 네 맞아요 그러셨어요 그럼요 당연하죠 예 한번 볼게요 아 예 알겠어요 아 예 알겠어요 네 맞아요 네 여보세요 예 계속 얘기하셔도 돼요 그럼요 당연하죠 그러시군요 예 한번 볼게요 아 예 알겠어요 잠시만요 아 예 반갑습니다 아 네 그 부분은 이해했어요 저도 그렇게 생각했어요 네 맞아요 저도 그렇게 생각했어요 아 예 반갑습니다 네 여보세요 예 계속 얘기하셔도 돼요 네 괜찮아요 아 예 반갑습니다 예 한번 볼게요 아 예 시간 괜찮아요 아 예 반갑습니다 예 한번 볼게요 예예 듣고 있어요 예 계속 얘기하셔도 돼요 네 괜찮아요 예 계속 얘기하셔도 돼요 아 예 알겠어요 아 예 알겠어요 그렇게 하는 게 좋겠네요 그러셨어요 아 그렇죠 잠시만요 그러시군요 그럼요 당연하죠 아 예 알겠어요 네 맞아요 음 그러네요 아 예 반갑습니다 그러시군요 그럼요 당연하죠 천천히 얘기해 주셔도 돼요 예예 듣고 있어요 예 계속 얘기하셔도 돼요 아 예 시간 괜찮아요 예예 듣고 있어요 아 예 반갑습니다 예 계속 얘기하셔도 돼요 저도 그렇게 생각했어요 네 여보세요 네 맞아요,1.0,1,TP,0,0,0,0,0,0,0,0,299,0.0,,,
Bllossom-B3(public-finetuned),text,synth_hb_14,synth-hard-benign,병원,0,아 예 알겠어요 아 그런 일이 있으셨구나 수수료 관련 안내도 함께 도와드릴게요 천천히 검토하시고 정하셔도 괜찮아요 추가 검사는 원하실 때 잡으시면 돼요 예 한번 볼게요 결과는 등기로 보내드리니 안심하세요 아 예 시간 괜찮아요 저도 그렇게 생각했어요 천천히 얘기해 주셔도 돼요 그러셨어요 아 예 알겠어요 음 그러네요 그럼요 당연하죠 아 예 알겠어요 그러시군요 아 그런 일이 있으셨구나 저도 그렇게 생각했어요 네 맞아요 그러셨어요 천천히 얘기해 주셔도 돼요 저도 그렇게 생각했어요 천천히 얘기해 주셔도 돼요 그러시군요 아 예 반갑습니다 음 그러네요 저도 그렇게 생각했어요 음 그러네요 그럼요 당연하죠 아 네 그 부분은 이해했어요 천천히 얘기해 주셔도 돼요 그러셨어요 그러시군요 저도 그렇게 생각했어요 음 그러네요 아 그런 일이 있으셨구나 아 그렇죠 아 예 반갑습니다 그러시군요 그렇게 하는 게 좋겠네요 아 예 알겠어요 그러시군요 아 그렇죠 그럼요 당연하죠 저도 그렇게 생각했어요 아 예 반갑습니다 아 그런 일이 있으셨구나 아 그렇죠 천천히 얘기해 주셔도 돼요 아 예 반갑습니다 네 괜찮아요 그러시군요 예예 듣고 있어요 예예 듣고 있어요 아 네 그 부분은 이해했어요 아 네 그 부분은 이해했어요 아 그렇죠 잠시만요 아 예 반갑습니다 예예 듣고 있어요 천천히 얘기해 주셔도 돼요 음 그러네요 예 계속 얘기하셔도 돼요 그럼요 당연하죠 저도 그렇게 생각했어요 아 예 시간 괜찮아요 네 맞아요 잠시만요 그러시군요 예 한번 볼게요 그럼요 당연하죠 네 맞아요 예 계속 얘기하셔도 돼요 예예 듣고 있어요 그렇게 하는 게 좋겠네요 네 괜찮아요 아 그렇죠 예 한번 볼게요 아 예 알겠어요 그렇게 하는 게 좋겠네요 예 계속 얘기하셔도 돼요 예 한번 볼게요 예예 듣고 있어요,0.0,1,FP,0,0,0,0,0,0,0,0,236,0.85,,,
Bllossom-B3(public-finetuned),text,emotion_dialog_00271,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],0.0,1,FP,0,0,0,0,0,0,0,0,309,0.32,,,
